,timestamp,location,price,FirstName,LastName
435,2014-01-07,Nationwide Refinery,1562.66,Valeria,Morlun
436,2014-01-07,Nationwide Refinery,1347.36,Cecilia,Morluniau
437,2014-01-07,Stewart and Sons Fabrication,1783.33,Cecilia,Morluniau
438,2014-01-07,Kronos Pipe and Irrigation,3920.82,Irene,Nant
439,2014-01-07,Maximum Iron and Steel,3207.31,Irene,Nant
440,2014-01-07,Coffee Cameleon,11.55,Adra,Nubarron
441,2014-01-07,Katerina’s Café,10.07,Adra,Nubarron
442,2014-01-07,Ouzeri Elian,29.1,Adra,Nubarron
443,2014-01-07,Hallowed Grounds,7.88,Marin,Onda
444,2014-01-07,Katerina’s Café,18.35,Marin,Onda
445,2014-01-07,Jack's Magical Beans,18.77,Elsa,Orilla
446,2014-01-07,Kalami Kafenion,45.05,Elsa,Orilla
447,2014-01-07,Ouzeri Elian,11.41,Elsa,Orilla
448,2014-01-07,Hallowed Grounds,9.61,Kare,Orilla
449,2014-01-07,Hippokampos,16.11,Kare,Orilla
450,2014-01-07,Katerina’s Café,32.83,Kare,Orilla
451,2014-01-07,Brew've Been Served,14.49,Hennie,Osvaldo
452,2014-01-07,Gelatogalore,17.21,Hennie,Osvaldo
453,2014-01-07,Katerina’s Café,33.29,Hennie,Osvaldo
454,2014-01-07,Coffee Cameleon,9.1,Bertrand,Ovan
455,2014-01-07,Gelatogalore,8.97,Bertrand,Ovan
456,2014-01-07,Katerina’s Café,19.53,Bertrand,Ovan
457,2014-01-07,Brew've Been Served,7.74,Felix,Resumir
458,2014-01-07,Frydos Autosupply n' More,272.73,Felix,Resumir
459,2014-01-07,Ouzeri Elian,19.51,Felix,Resumir
460,2014-01-07,Abila Scrapyard,2149.28,Dylan,Scozzese
461,2014-01-07,Abila Airport,1641.96,Dylan,Scozzese
462,2014-01-07,Nationwide Refinery,889.58,Dylan,Scozzese
463,2014-01-07,Guy's Gyros,29.57,Orhan,Strum
464,2014-01-07,Jack's Magical Beans,19.61,Orhan,Strum
465,2014-01-07,Abila Zacharo,17.81,Brand,Tempestad
466,2014-01-07,Brew've Been Served,18.53,Brand,Tempestad
467,2014-01-07,Kalami Kafenion,18.06,Edvard,Vann
468,2014-01-07,Brewed Awakenings,12.59,Isia,Vann
469,2014-01-07,Guy's Gyros,38.56,Isia,Vann
470,2014-01-07,Guy's Gyros,9.76,Isia,Vann
471,2014-01-07,Gelatogalore,8.98,Willem,Vasco-Pais
472,2014-01-07,Hippokampos,37.88,Willem,Vasco-Pais
473,2014-01-07,Jack's Magical Beans,9.84,Willem,Vasco-Pais
474,2014-01-08,Hippokampos,39.8,Lucas,Alcazar
475,2014-01-08,Ouzeri Elian,10.81,Lucas,Alcazar
476,2014-01-08,Abila Zacharo,14.41,Lars,Azada
477,2014-01-08,Bean There Done That,17.45,Lars,Azada
478,2014-01-08,Hippokampos,10.52,Lars,Azada
479,2014-01-08,Albert's Fine Clothing,136.01,Felix,Balas
480,2014-01-08,Bean There Done That,12.07,Felix,Balas
481,2014-01-08,Hippokampos,28.79,Felix,Balas
482,2014-01-08,Brewed Awakenings,11.73,Ingrid,Barranco
483,2014-01-08,Hippokampos,26.31,Ingrid,Barranco
484,2014-01-08,Ouzeri Elian,32.61,Ingrid,Barranco
485,2014-01-08,Jack's Magical Beans,3.96,Isak,Baza
486,2014-01-08,Katerina’s Café,8.53,Isak,Baza
487,2014-01-08,Ouzeri Elian,29.85,Isak,Baza
488,2014-01-08,Coffee Cameleon,6.59,Linnea,Bergen
489,2014-01-08,Hippokampos,16.59,Linnea,Bergen
490,2014-01-08,Katerina’s Café,19.12,Linnea,Bergen
491,2014-01-08,Brew've Been Served,12.92,Loreto,Bodrogi
492,2014-01-08,Frank's Fuel,65.34,Loreto,Bodrogi
493,2014-01-08,Frydos Autosupply n' More,182.56,Loreto,Bodrogi
494,2014-01-08,Guy's Gyros,17.9,Loreto,Bodrogi
495,2014-01-08,Brewed Awakenings,12.32,Isande,Borrasca
496,2014-01-08,Chostus Hotel,107.51,Isande,Borrasca
497,2014-01-08,Hippokampos,16.54,Isande,Borrasca
498,2014-01-08,Gelatogalore,35.29,Nils,Calixto
499,2014-01-08,Hallowed Grounds,19.92,Nils,Calixto
500,2014-01-08,Katerina’s Café,36.6,Nils,Calixto
501,2014-01-08,Hippokampos,12.62,Axel,Calzas
502,2014-01-08,Hippokampos,26.55,Ada,Campo-Corrente
503,2014-01-08,Hippokampos,15.64,Ada,Campo-Corrente
504,2014-01-08,Bean There Done That,14.96,Gustav,Cazar
505,2014-01-08,Hippokampos,37.89,Gustav,Cazar
506,2014-01-08,General Grocer,265.84,Hideki,Cocinaro
507,2014-01-08,Guy's Gyros,15.86,Lidelse,Dedos
508,2014-01-08,Hallowed Grounds,8.15,Lidelse,Dedos
509,2014-01-08,Katerina’s Café,27.87,Lidelse,Dedos
510,2014-01-08,Brew've Been Served,17.13,Inga,Ferro
511,2014-01-08,Gelatogalore,36.72,Inga,Ferro
512,2014-01-08,Brew've Been Served,3.42,Sven,Flecha
513,2014-01-08,Guy's Gyros,30.12,Sven,Flecha
514,2014-01-08,Guy's Gyros,28.81,Sven,Flecha
515,2014-01-08,Abila Zacharo,16.2,Birgitta,Frente
516,2014-01-08,Hallowed Grounds,3.4,Birgitta,Frente
517,2014-01-08,Bean There Done That,16.18,Vira,Frente
518,2014-01-08,Hippokampos,32.66,Vira,Frente
519,2014-01-08,Katerina’s Café,37.04,Vira,Frente
520,2014-01-08,Brew've Been Served,8.27,Stenig,Fusil
521,2014-01-08,Kalami Kafenion,14.77,Stenig,Fusil
522,2014-01-08,Brew've Been Served,7.26,Kanon,Herrero
523,2014-01-08,Brew've Been Served,11.87,Varja,Lagos
524,2014-01-08,Gelatogalore,39.75,Varja,Lagos
525,2014-01-08,Guy's Gyros,19.08,Varja,Lagos
526,2014-01-08,Abila Airport,2723.18,Henk,Mies
527,2014-01-08,Abila Airport,2769.12,Henk,Mies
528,2014-01-08,Brew've Been Served,6.3,Minke,Mies
529,2014-01-08,Guy's Gyros,10.34,Minke,Mies
530,2014-01-08,Guy's Gyros,30.48,Minke,Mies
531,2014-01-08,Nationwide Refinery,4513.16,Adan,Morlun
532,2014-01-08,Stewart and Sons Fabrication,1738.26,Adan,Morlun
533,2014-01-08,Carlyle Chemical Inc.,4901.88,Valeria,Morlun
534,2014-01-08,Katerina’s Café,29.26,Valeria,Morlun
535,2014-01-08,Nationwide Refinery,4367.43,Valeria,Morlun
536,2014-01-08,Nationwide Refinery,3674.32,Cecilia,Morluniau
537,2014-01-08,Stewart and Sons Fabrication,1673.77,Cecilia,Morluniau
538,2014-01-08,Carlyle Chemical Inc.,4983.52,Irene,Nant
539,2014-01-08,Kronos Pipe and Irrigation,3615.61,Irene,Nant
540,2014-01-08,Maximum Iron and Steel,3136.01,Irene,Nant
541,2014-01-08,Coffee Cameleon,15.71,Adra,Nubarron
542,2014-01-08,Katerina’s Café,26.45,Adra,Nubarron
543,2014-01-08,Katerina’s Café,33.31,Adra,Nubarron
544,2014-01-08,Katerina’s Café,31.59,Marin,Onda
545,2014-01-08,Gelatogalore,50.36,Elsa,Orilla
546,2014-01-08,Jack's Magical Beans,18.78,Elsa,Orilla
547,2014-01-08,Ouzeri Elian,62.2,Elsa,Orilla
548,2014-01-08,Hallowed Grounds,3.11,Kare,Orilla
549,2014-01-08,Kalami Kafenion,23.82,Kare,Orilla
550,2014-01-08,Brew've Been Served,13.68,Hennie,Osvaldo
551,2014-01-08,Gelatogalore,20.72,Hennie,Osvaldo
552,2014-01-08,Coffee Cameleon,12.26,Bertrand,Ovan
553,2014-01-08,Kalami Kafenion,24.08,Bertrand,Ovan
554,2014-01-08,Katerina’s Café,32.83,Bertrand,Ovan
555,2014-01-08,Abila Zacharo,30.85,Felix,Resumir
556,2014-01-08,Brew've Been Served,10.15,Felix,Resumir
557,2014-01-08,Jack's Magical Beans,12.37,Orhan,Strum
558,2014-01-08,Ouzeri Elian,29.73,Orhan,Strum
559,2014-01-08,Brew've Been Served,19.17,Brand,Tempestad
560,2014-01-08,Chostus Hotel,111.89,Brand,Tempestad
561,2014-01-08,Guy's Gyros,18.24,Brand,Tempestad
562,2014-01-08,Brew've Been Served,12.3,Edvard,Vann
563,2014-01-08,Hippokampos,9.03,Edvard,Vann
564,2014-01-08,Brew've Been Served,15.66,Isia,Vann
565,2014-01-08,Guy's Gyros,15.69,Isia,Vann
566,2014-01-08,Kalami Kafenion,31.96,Isia,Vann
567,2014-01-08,Abila Zacharo,36.85,Willem,Vasco-Pais
568,2014-01-08,Hippokampos,18.99,Willem,Vasco-Pais
569,2014-01-08,Jack's Magical Beans,11.25,Willem,Vasco-Pais
570,2014-01-09,Abila Zacharo,29.41,Lucas,Alcazar
571,2014-01-09,Hallowed Grounds,14.45,Lucas,Alcazar
572,2014-01-09,Bean There Done That,13.0,Lars,Azada
573,2014-01-09,Guy's Gyros,14.91,Lars,Azada
574,2014-01-09,Hippokampos,8.43,Felix,Balas
575,2014-01-09,Hippokampos,10.12,Felix,Balas
576,2014-01-09,Kronos Mart,203.91,Ingrid,Barranco
577,2014-01-09,Ouzeri Elian,26.09,Ingrid,Barranco
578,2014-01-09,Gelatogalore,8.6,Isak,Baza
579,2014-01-09,Jack's Magical Beans,10.11,Isak,Baza
580,2014-01-09,Katerina’s Café,17.02,Linnea,Bergen
581,2014-01-09,Frydos Autosupply n' More,276.75,Loreto,Bodrogi
582,2014-01-09,Jack's Magical Beans,6.0,Loreto,Bodrogi
583,2014-01-09,Katerina’s Café,10.42,Loreto,Bodrogi
584,2014-01-09,Brewed Awakenings,13.16,Isande,Borrasca
585,2014-01-09,Gelatogalore,16.74,Isande,Borrasca
586,2014-01-09,Hippokampos,15.02,Isande,Borrasca
587,2014-01-09,Guy's Gyros,13.59,Nils,Calixto
588,2014-01-09,Guy's Gyros,8.23,Nils,Calixto
589,2014-01-09,Bean There Done That,4.06,Axel,Calzas
590,2014-01-09,Katerina’s Café,8.01,Axel,Calzas
591,2014-01-09,Albert's Fine Clothing,229.98,Ada,Campo-Corrente
592,2014-01-09,Brewed Awakenings,17.66,Ada,Campo-Corrente
593,2014-01-09,Frydos Autosupply n' More,60.65,Gustav,Cazar
594,2014-01-09,Hippokampos,9.12,Gustav,Cazar
595,2014-01-09,Hallowed Grounds,16.77,Hideki,Cocinaro
596,2014-01-09,Ouzeri Elian,32.89,Hideki,Cocinaro
597,2014-01-09,Abila Zacharo,20.73,Lidelse,Dedos
598,2014-01-09,Hallowed Grounds,17.84,Lidelse,Dedos
599,2014-01-09,Abila Zacharo,14.37,Inga,Ferro
600,2014-01-09,Brew've Been Served,5.3,Sven,Flecha
601,2014-01-09,Guy's Gyros,35.05,Sven,Flecha
602,2014-01-09,Kalami Kafenion,18.14,Sven,Flecha
603,2014-01-09,Guy's Gyros,15.0,Birgitta,Frente
604,2014-01-09,Hallowed Grounds,18.48,Birgitta,Frente
605,2014-01-09,Katerina’s Café,26.0,Birgitta,Frente
606,2014-01-09,Bean There Done That,4.05,Vira,Frente
607,2014-01-09,Hippokampos,24.96,Vira,Frente
608,2014-01-09,Kalami Kafenion,30.76,Vira,Frente
609,2014-01-09,Brew've Been Served,15.82,Stenig,Fusil
610,2014-01-09,Guy's Gyros,29.96,Stenig,Fusil
611,2014-01-09,Ouzeri Elian,22.4,Stenig,Fusil
612,2014-01-09,Abila Airport,2358.22,Benito,Hawelon
613,2014-01-09,Nationwide Refinery,1420.39,Benito,Hawelon
614,2014-01-09,Stewart and Sons Fabrication,1015.65,Benito,Hawelon
615,2014-01-09,Brew've Been Served,17.64,Kanon,Herrero
616,2014-01-09,Guy's Gyros,18.26,Kanon,Herrero
617,2014-01-09,Abila Zacharo,8.16,Varja,Lagos
618,2014-01-09,Brew've Been Served,12.12,Varja,Lagos
619,2014-01-09,Frydos Autosupply n' More,138.02,Varja,Lagos
620,2014-01-09,Abila Airport,182.93,Henk,Mies
621,2014-01-09,Abila Airport,4538.52,Henk,Mies
622,2014-01-09,Brew've Been Served,6.21,Minke,Mies
623,2014-01-09,Guy's Gyros,31.31,Minke,Mies
624,2014-01-09,Hippokampos,25.7,Minke,Mies
625,2014-01-09,Carlyle Chemical Inc.,529.47,Valeria,Morlun
626,2014-01-09,Carlyle Chemical Inc.,382.43,Valeria,Morlun
627,2014-01-09,Carlyle Chemical Inc.,2176.2,Valeria,Morlun
628,2014-01-09,Katerina’s Café,16.98,Valeria,Morlun
629,2014-01-09,Nationwide Refinery,289.3,Valeria,Morlun
630,2014-01-09,Nationwide Refinery,674.28,Cecilia,Morluniau
631,2014-01-09,Stewart and Sons Fabrication,3544.0,Cecilia,Morluniau
632,2014-01-09,Carlyle Chemical Inc.,732.82,Irene,Nant
633,2014-01-09,Kronos Pipe and Irrigation,423.14,Irene,Nant
634,2014-01-09,Maximum Iron and Steel,1527.14,Irene,Nant
635,2014-01-09,Coffee Cameleon,16.13,Adra,Nubarron
636,2014-01-09,Hallowed Grounds,17.56,Marin,Onda
637,2014-01-09,Hippokampos,13.84,Marin,Onda
638,2014-01-09,Katerina’s Café,8.57,Marin,Onda
639,2014-01-09,Abila Zacharo,48.39,Elsa,Orilla
640,2014-01-09,Katerina’s Café,19.02,Kare,Orilla
641,2014-01-09,Gelatogalore,11.94,Hennie,Osvaldo
642,2014-01-09,Hallowed Grounds,10.25,Hennie,Osvaldo
643,2014-01-09,Coffee Cameleon,19.99,Bertrand,Ovan
644,2014-01-09,Guy's Gyros,17.44,Bertrand,Ovan
645,2014-01-09,Katerina’s Café,26.6,Bertrand,Ovan
646,2014-01-09,Brew've Been Served,19.47,Felix,Resumir
647,2014-01-09,Abila Scrapyard,1158.36,Dylan,Scozzese
648,2014-01-09,Abila Airport,4792.5,Dylan,Scozzese
649,2014-01-09,Nationwide Refinery,1322.5,Dylan,Scozzese
650,2014-01-09,Stewart and Sons Fabrication,918.6,Dylan,Scozzese
651,2014-01-09,Hippokampos,23.66,Orhan,Strum
652,2014-01-09,Katerina’s Café,25.85,Orhan,Strum
653,2014-01-09,Brew've Been Served,10.71,Brand,Tempestad
654,2014-01-09,Hippokampos,27.93,Brand,Tempestad
655,2014-01-09,Brew've Been Served,5.13,Edvard,Vann
656,2014-01-09,Gelatogalore,23.45,Edvard,Vann
657,2014-01-09,General Grocer,285.34,Edvard,Vann
658,2014-01-09,Brew've Been Served,14.85,Isia,Vann
659,2014-01-09,Guy's Gyros,25.4,Isia,Vann
660,2014-01-09,Guy's Gyros,31.81,Isia,Vann
661,2014-01-09,Abila Zacharo,8.6,Willem,Vasco-Pais
662,2014-01-09,Hippokampos,9.13,Willem,Vasco-Pais
663,2014-01-09,Jack's Magical Beans,17.43,Willem,Vasco-Pais
664,2014-01-10,Hallowed Grounds,6.87,Lucas,Alcazar
665,2014-01-10,Bean There Done That,15.39,Lars,Azada
666,2014-01-10,Gelatogalore,26.15,Lars,Azada
667,2014-01-10,Hippokampos,28.22,Lars,Azada
668,2014-01-10,Bean There Done That,3.92,Felix,Balas
669,2014-01-10,Guy's Gyros,31.5,Felix,Balas
670,2014-01-10,Brewed Awakenings,13.82,Ingrid,Barranco
671,2014-01-10,Hippokampos,10.48,Ingrid,Barranco
672,2014-01-10,Katerina’s Café,34.76,Ingrid,Barranco
673,2014-01-10,Abila Zacharo,33.33,Isak,Baza
674,2014-01-10,Jack's Magical Beans,15.69,Isak,Baza
675,2014-01-10,Ouzeri Elian,19.92,Isak,Baza
676,2014-01-10,Coffee Cameleon,8.51,Linnea,Bergen
677,2014-01-10,Guy's Gyros,15.93,Linnea,Bergen
678,2014-01-10,Octavio's Office Supplies,64.51,Linnea,Bergen
679,2014-01-10,Brew've Been Served,14.45,Loreto,Bodrogi
680,2014-01-10,Ouzeri Elian,35.24,Loreto,Bodrogi
681,2014-01-10,Brewed Awakenings,6.17,Isande,Borrasca
682,2014-01-10,Hallowed Grounds,10.34,Nils,Calixto
683,2014-01-10,Ouzeri Elian,25.98,Nils,Calixto
684,2014-01-10,Bean There Done That,13.41,Axel,Calzas
685,2014-01-10,Ouzeri Elian,15.25,Axel,Calzas
686,2014-01-10,Brewed Awakenings,13.9,Ada,Campo-Corrente
687,2014-01-10,Hippokampos,30.63,Ada,Campo-Corrente
688,2014-01-10,Hippokampos,17.21,Ada,Campo-Corrente
689,2014-01-10,Bean There Done That,18.67,Gustav,Cazar
690,2014-01-10,Guy's Gyros,31.05,Gustav,Cazar
691,2014-01-10,Hallowed Grounds,10.76,Hideki,Cocinaro
692,2014-01-10,Katerina’s Café,37.62,Hideki,Cocinaro
693,2014-01-10,Abila Zacharo,8.22,Lidelse,Dedos
694,2014-01-10,Hallowed Grounds,12.03,Lidelse,Dedos
695,2014-01-10,Abila Zacharo,36.38,Inga,Ferro
696,2014-01-10,Brew've Been Served,3.03,Inga,Ferro
697,2014-01-10,Shoppers' Delight,279.53,Inga,Ferro
698,2014-01-10,Brew've Been Served,3.44,Sven,Flecha
699,2014-01-10,Frydos Autosupply n' More,217.08,Sven,Flecha
700,2014-01-10,Guy's Gyros,26.68,Sven,Flecha
701,2014-01-10,Hallowed Grounds,8.34,Birgitta,Frente
702,2014-01-10,Ouzeri Elian,30.93,Birgitta,Frente
703,2014-01-10,Albert's Fine Clothing,126.13,Vira,Frente
704,2014-01-10,Bean There Done That,9.3,Vira,Frente
705,2014-01-10,Katerina’s Café,25.62,Vira,Frente
706,2014-01-10,Brew've Been Served,15.85,Stenig,Fusil
707,2014-01-10,Guy's Gyros,26.76,Stenig,Fusil
708,2014-01-10,Guy's Gyros,23.61,Stenig,Fusil
709,2014-01-10,Carlyle Chemical Inc.,227.81,Claudio,Hawelon
710,2014-01-10,Nationwide Refinery,2262.73,Claudio,Hawelon
711,2014-01-10,Stewart and Sons Fabrication,4195.49,Claudio,Hawelon
712,2014-01-10,Brew've Been Served,5.89,Kanon,Herrero
713,2014-01-10,Brew've Been Served,5.01,Varja,Lagos
714,2014-01-10,Kalami Kafenion,35.69,Varja,Lagos
715,2014-01-10,Brew've Been Served,12.64,Minke,Mies
716,2014-01-10,General Grocer,227.28,Minke,Mies
717,2014-01-10,Kalami Kafenion,24.3,Minke,Mies
718,2014-01-10,Nationwide Refinery,1552.82,Cecilia,Morluniau
719,2014-01-10,Stewart and Sons Fabrication,4074.1,Cecilia,Morluniau
720,2014-01-10,Carlyle Chemical Inc.,3489.36,Irene,Nant
721,2014-01-10,Katerina’s Café,24.33,Adra,Nubarron
722,2014-01-10,Abila Zacharo,36.73,Marin,Onda
723,2014-01-10,Hallowed Grounds,11.49,Marin,Onda
724,2014-01-10,Jack's Magical Beans,16.29,Elsa,Orilla
725,2014-01-10,Kalami Kafenion,101.5,Elsa,Orilla
726,2014-01-10,Abila Zacharo,16.12,Kare,Orilla
727,2014-01-10,Brew've Been Served,13.32,Hennie,Osvaldo
728,2014-01-10,Katerina’s Café,15.76,Hennie,Osvaldo
729,2014-01-10,Ouzeri Elian,20.46,Hennie,Osvaldo
730,2014-01-10,Coffee Cameleon,11.54,Bertrand,Ovan
731,2014-01-10,Gelatogalore,39.4,Bertrand,Ovan
732,2014-01-10,Katerina’s Café,21.89,Bertrand,Ovan
733,2014-01-10,Brew've Been Served,5.31,Felix,Resumir
734,2014-01-10,Guy's Gyros,29.81,Felix,Resumir
735,2014-01-10,Hippokampos,39.89,Felix,Resumir
736,2014-01-10,Guy's Gyros,36.44,Orhan,Strum
737,2014-01-10,Jack's Magical Beans,5.46,Orhan,Strum
738,2014-01-10,Chostus Hotel,113.25,Brand,Tempestad
739,2014-01-10,Brew've Been Served,17.25,Edvard,Vann
740,2014-01-10,Guy's Gyros,27.78,Edvard,Vann
741,2014-01-10,Hippokampos,39.26,Edvard,Vann
742,2014-01-10,Octavio's Office Supplies,139.72,Edvard,Vann
743,2014-01-10,Brew've Been Served,10.72,Isia,Vann
744,2014-01-10,Katerina’s Café,25.36,Isia,Vann
745,2014-01-10,Hippokampos,32.01,Willem,Vasco-Pais
746,2014-01-10,Hippokampos,39.97,Willem,Vasco-Pais
747,2014-01-11,Hippokampos,70.23,Lars,Azada
748,2014-01-11,Hippokampos,67.37,Felix,Balas
749,2014-01-11,Frydos Autosupply n' More,52.73,Ingrid,Barranco
750,2014-01-11,Hippokampos,66.21,Ingrid,Barranco
751,2014-01-11,Hippokampos,20.87,Ingrid,Barranco
752,2014-01-11,Ouzeri Elian,69.36,Isak,Baza
753,2014-01-11,Katerina’s Café,29.17,Linnea,Bergen
754,2014-01-11,Abila Zacharo,89.54,Isande,Borrasca
755,2014-01-11,Katerina’s Café,57.36,Isande,Borrasca
756,2014-01-11,Katerina’s Café,12.55,Nils,Calixto
757,2014-01-11,Hippokampos,63.21,Ada,Campo-Corrente
758,2014-01-11,Katerina’s Café,23.45,Gustav,Cazar
759,2014-01-11,Kalami Kafenion,39.36,Hideki,Cocinaro
760,2014-01-11,Katerina’s Café,17.6,Lidelse,Dedos
761,2014-01-11,Kalami Kafenion,23.86,Inga,Ferro
762,2014-01-11,Guy's Gyros,33.65,Sven,Flecha
763,2014-01-11,Gelatogalore,17.31,Birgitta,Frente
764,2014-01-11,Katerina’s Café,55.67,Birgitta,Frente
765,2014-01-11,Katerina’s Café,29.1,Vira,Frente
766,2014-01-11,Guy's Gyros,55.69,Stenig,Fusil
767,2014-01-11,Katerina’s Café,71.65,Varja,Lagos
768,2014-01-11,Albert's Fine Clothing,211.47,Minke,Mies
769,2014-01-11,Hippokampos,23.38,Minke,Mies
770,2014-01-11,Katerina’s Café,26.02,Adra,Nubarron
771,2014-01-11,Katerina’s Café,33.18,Adra,Nubarron
772,2014-01-11,Abila Zacharo,54.82,Marin,Onda
773,2014-01-11,Katerina’s Café,45.68,Marin,Onda
774,2014-01-11,Kalami Kafenion,50.2,Elsa,Orilla
775,2014-01-11,Katerina’s Café,27.46,Kare,Orilla
776,2014-01-11,Katerina’s Café,9.78,Hennie,Osvaldo
777,2014-01-11,Frydos Autosupply n' More,54.98,Bertrand,Ovan
778,2014-01-11,Abila Zacharo,45.2,Felix,Resumir
779,2014-01-11,Frydos Autosupply n' More,261.0,Felix,Resumir
780,2014-01-11,Albert's Fine Clothing,105.33,Orhan,Strum
781,2014-01-11,Katerina’s Café,45.22,Orhan,Strum
782,2014-01-11,Ahaggo Museum,32.14,Brand,Tempestad
783,2014-01-11,Hippokampos,32.63,Brand,Tempestad
784,2014-01-11,Ahaggo Museum,89.32,Edvard,Vann
785,2014-01-11,Hippokampos,63.21,Edvard,Vann
786,2014-01-11,Guy's Gyros,16.33,Isia,Vann
787,2014-01-12,Hippokampos,31.99,Lucas,Alcazar
788,2014-01-12,Hippokampos,66.63,Lars,Azada
789,2014-01-12,Hippokampos,78.21,Felix,Balas
790,2014-01-12,Desafio Golf Course,160.77,Ingrid,Barranco
791,2014-01-12,Hippokampos,63.32,Ingrid,Barranco
792,2014-01-12,Ouzeri Elian,55.55,Isak,Baza
793,2014-01-12,Katerina’s Café,11.81,Linnea,Bergen
794,2014-01-12,Guy's Gyros,34.41,Loreto,Bodrogi
795,2014-01-12,Hippokampos,29.41,Isande,Borrasca
796,2014-01-12,Kalami Kafenion,26.04,Isande,Borrasca
797,2014-01-12,Hippokampos,8.54,Nils,Calixto
798,2014-01-12,Katerina’s Café,12.64,Nils,Calixto
799,2014-01-12,Albert's Fine Clothing,63.36,Axel,Calzas
800,2014-01-12,Desafio Golf Course,198.46,Ada,Campo-Corrente
801,2014-01-12,Hippokampos,26.79,Ada,Campo-Corrente
802,2014-01-12,Ouzeri Elian,38.55,Ada,Campo-Corrente
803,2014-01-12,Hippokampos,27.15,Gustav,Cazar
804,2014-01-12,Guy's Gyros,42.32,Hideki,Cocinaro
805,2014-01-12,Hippokampos,12.57,Lidelse,Dedos
806,2014-01-12,Katerina’s Café,27.09,Lidelse,Dedos
807,2014-01-12,Ouzeri Elian,24.72,Inga,Ferro
808,2014-01-12,Shoppers' Delight,204.37,Inga,Ferro
809,2014-01-12,Shoppers' Delight,211.03,Sven,Flecha
810,2014-01-12,Hippokampos,49.23,Vira,Frente
811,2014-01-12,Kronos Mart,159.06,Stenig,Fusil
812,2014-01-12,Shoppers' Delight,86.22,Kanon,Herrero
813,2014-01-12,Guy's Gyros,42.78,Varja,Lagos
814,2014-01-12,Albert's Fine Clothing,195.81,Adra,Nubarron
815,2014-01-12,Hippokampos,12.55,Adra,Nubarron
816,2014-01-12,Ouzeri Elian,72.32,Marin,Onda
817,2014-01-12,Shoppers' Delight,135.78,Marin,Onda
818,2014-01-12,Gelatogalore,36.2,Elsa,Orilla
819,2014-01-12,Kalami Kafenion,14.59,Kare,Orilla
820,2014-01-12,Katerina’s Café,15.37,Hennie,Osvaldo
821,2014-01-12,Katerina’s Café,34.1,Bertrand,Ovan
822,2014-01-12,Katerina’s Café,67.14,Bertrand,Ovan
823,2014-01-12,Shoppers' Delight,51.5,Bertrand,Ovan
824,2014-01-12,Ahaggo Museum,120.2,Felix,Resumir
825,2014-01-12,Guy's Gyros,34.74,Felix,Resumir
826,2014-01-12,Hippokampos,52.21,Orhan,Strum
827,2014-01-12,Ouzeri Elian,117.22,Orhan,Strum
828,2014-01-12,Abila Zacharo,11.2,Brand,Tempestad
829,2014-01-12,Desafio Golf Course,129.33,Willem,Vasco-Pais
830,2014-01-13,Hallowed Grounds,14.11,Lucas,Alcazar
831,2014-01-13,Hippokampos,30.51,Lucas,Alcazar
832,2014-01-13,Ouzeri Elian,28.75,Lucas,Alcazar
833,2014-01-13,Bean There Done That,7.93,Lars,Azada
834,2014-01-13,Gelatogalore,36.93,Lars,Azada
835,2014-01-13,Hippokampos,31.59,Lars,Azada
836,2014-01-13,Abila Zacharo,11.99,Felix,Balas
837,2014-01-13,Bean There Done That,18.02,Felix,Balas
838,2014-01-13,Abila Zacharo,36.14,Ingrid,Barranco
839,2014-01-13,Albert's Fine Clothing,288.0,Ingrid,Barranco
840,2014-01-13,Brewed Awakenings,12.69,Ingrid,Barranco
841,2014-01-13,Jack's Magical Beans,18.31,Isak,Baza
842,2014-01-13,Katerina’s Café,26.15,Isak,Baza
843,2014-01-13,Coffee Cameleon,4.88,Linnea,Bergen
844,2014-01-13,Hippokampos,35.73,Linnea,Bergen
845,2014-01-13,Abila Zacharo,36.32,Loreto,Bodrogi
846,2014-01-13,Brew've Been Served,12.8,Loreto,Bodrogi
847,2014-01-13,Shoppers' Delight,216.43,Loreto,Bodrogi
848,2014-01-13,Brewed Awakenings,16.4,Isande,Borrasca
849,2014-01-13,Guy's Gyros,27.49,Isande,Borrasca
850,2014-01-13,Hallowed Grounds,9.16,Nils,Calixto
851,2014-01-13,Katerina’s Café,37.88,Nils,Calixto
852,2014-01-13,Katerina’s Café,15.82,Nils,Calixto
853,2014-01-13,Bean There Done That,19.56,Axel,Calzas
854,2014-01-13,Ouzeri Elian,29.75,Axel,Calzas
855,2014-01-13,Brewed Awakenings,16.25,Ada,Campo-Corrente
856,2014-01-13,Gelatogalore,26.45,Ada,Campo-Corrente
857,2014-01-13,Hippokampos,31.47,Ada,Campo-Corrente
858,2014-01-13,Abila Zacharo,27.3,Gustav,Cazar
859,2014-01-13,Albert's Fine Clothing,49.48,Gustav,Cazar
860,2014-01-13,Bean There Done That,5.54,Gustav,Cazar
861,2014-01-13,Guy's Gyros,33.48,Hideki,Cocinaro
862,2014-01-13,Guy's Gyros,37.5,Hideki,Cocinaro
863,2014-01-13,Hallowed Grounds,19.18,Hideki,Cocinaro
864,2014-01-13,Bean There Done That,10.37,Lidelse,Dedos
865,2014-01-13,Katerina’s Café,8.29,Lidelse,Dedos
866,2014-01-13,Katerina’s Café,27.59,Lidelse,Dedos
867,2014-01-13,Abila Zacharo,17.41,Inga,Ferro
